path,rel_path,label
data/raw/butterfly-image-classification/test/Image_695.jpg,test/Image_695.jpg,test
data/raw/butterfly-image-classification/test/Image_972.jpg,test/Image_972.jpg,test
data/raw/butterfly-image-classification/test/Image_1913.jpg,test/Image_1913.jpg,test
data/raw/butterfly-image-classification/test/Image_2783.jpg,test/Image_2783.jpg,test
data/raw/butterfly-image-classification/test/Image_2248.jpg,test/Image_2248.jpg,test
data/raw/butterfly-image-classification/test/Image_691.jpg,test/Image_691.jpg,test
data/raw/butterfly-image-classification/test/Image_2084.jpg,test/Image_2084.jpg,test
data/raw/butterfly-image-classification/test/Image_2229.jpg,test/Image_2229.jpg,test
data/raw/butterfly-image-classification/test/Image_1743.jpg,test/Image_1743.jpg,test
data/raw/butterfly-image-classification/test/Image_90.jpg,test/Image_90.jpg,test
data/raw/butterfly-image-classification/test/Image_1406.jpg,test/Image_1406.jpg,test
data/raw/butterfly-image-classification/test/Image_1587.jpg,test/Image_1587.jpg,test
data/raw/butterfly-image-classification/test/Image_1603.jpg,test/Image_1603.jpg,test
data/raw/butterfly-image-classification/test/Image_2338.jpg,test/Image_2338.jpg,test
data/raw/butterfly-image-classification/test/Image_1546.jpg,test/Image_1546.jpg,test
data/raw/butterfly-image-classification/test/Image_2119.jpg,test/Image_2119.jpg,test
data/raw/butterfly-image-classification/test/Image_235.jpg,test/Image_235.jpg,test
data/raw/butterfly-image-classification/test/Image_186.jpg,test/Image_186.jpg,test
data/raw/butterfly-image-classification/test/Image_2060.jpg,test/Image_2060.jpg,test
data/raw/butterfly-image-classification/test/Image_162.jpg,test/Image_162.jpg,test
data/raw/butterfly-image-classification/test/Image_2307.jpg,test/Image_2307.jpg,test
data/raw/butterfly-image-classification/test/Image_2282.jpg,test/Image_2282.jpg,test
data/raw/butterfly-image-classification/test/Image_2541.jpg,test/Image_2541.jpg,test
data/raw/butterfly-image-classification/test/Image_2251.jpg,test/Image_2251.jpg,test
data/raw/butterfly-image-classification/test/Image_831.jpg,test/Image_831.jpg,test
data/raw/butterfly-image-classification/test/Image_34.jpg,test/Image_34.jpg,test
data/raw/butterfly-image-classification/test/Image_1873.jpg,test/Image_1873.jpg,test
data/raw/butterfly-image-classification/test/Image_1389.jpg,test/Image_1389.jpg,test
data/raw/butterfly-image-classification/test/Image_1611.jpg,test/Image_1611.jpg,test
data/raw/butterfly-image-classification/test/Image_885.jpg,test/Image_885.jpg,test
data/raw/butterfly-image-classification/test/Image_2548.jpg,test/Image_2548.jpg,test
data/raw/butterfly-image-classification/test/Image_2768.jpg,test/Image_2768.jpg,test
data/raw/butterfly-image-classification/test/Image_1377.jpg,test/Image_1377.jpg,test
data/raw/butterfly-image-classification/test/Image_3.jpg,test/Image_3.jpg,test
data/raw/butterfly-image-classification/test/Image_1876.jpg,test/Image_1876.jpg,test
data/raw/butterfly-image-classification/test/Image_20.jpg,test/Image_20.jpg,test
data/raw/butterfly-image-classification/test/Image_1315.jpg,test/Image_1315.jpg,test
data/raw/butterfly-image-classification/test/Image_1210.jpg,test/Image_1210.jpg,test
data/raw/butterfly-image-classification/test/Image_310.jpg,test/Image_310.jpg,test
data/raw/butterfly-image-classification/test/Image_1768.jpg,test/Image_1768.jpg,test
data/raw/butterfly-image-classification/test/Image_2597.jpg,test/Image_2597.jpg,test
data/raw/butterfly-image-classification/test/Image_480.jpg,test/Image_480.jpg,test
data/raw/butterfly-image-classification/test/Image_117.jpg,test/Image_117.jpg,test
data/raw/butterfly-image-classification/test/Image_2645.jpg,test/Image_2645.jpg,test
data/raw/butterfly-image-classification/test/Image_1646.jpg,test/Image_1646.jpg,test
data/raw/butterfly-image-classification/test/Image_406.jpg,test/Image_406.jpg,test
data/raw/butterfly-image-classification/test/Image_1037.jpg,test/Image_1037.jpg,test
data/raw/butterfly-image-classification/test/Image_1239.jpg,test/Image_1239.jpg,test
data/raw/butterfly-image-classification/test/Image_805.jpg,test/Image_805.jpg,test
data/raw/butterfly-image-classification/test/Image_134.jpg,test/Image_134.jpg,test
data/raw/butterfly-image-classification/test/Image_918.jpg,test/Image_918.jpg,test
data/raw/butterfly-image-classification/test/Image_1753.jpg,test/Image_1753.jpg,test
data/raw/butterfly-image-classification/test/Image_706.jpg,test/Image_706.jpg,test
data/raw/butterfly-image-classification/test/Image_789.jpg,test/Image_789.jpg,test
data/raw/butterfly-image-classification/test/Image_2194.jpg,test/Image_2194.jpg,test
data/raw/butterfly-image-classification/test/Image_86.jpg,test/Image_86.jpg,test
data/raw/butterfly-image-classification/test/Image_1666.jpg,test/Image_1666.jpg,test
data/raw/butterfly-image-classification/test/Image_762.jpg,test/Image_762.jpg,test
data/raw/butterfly-image-classification/test/Image_238.jpg,test/Image_238.jpg,test
data/raw/butterfly-image-classification/test/Image_2445.jpg,test/Image_2445.jpg,test
data/raw/butterfly-image-classification/test/Image_1688.jpg,test/Image_1688.jpg,test
data/raw/butterfly-image-classification/test/Image_231.jpg,test/Image_231.jpg,test
data/raw/butterfly-image-classification/test/Image_2102.jpg,test/Image_2102.jpg,test
data/raw/butterfly-image-classification/test/Image_1836.jpg,test/Image_1836.jpg,test
data/raw/butterfly-image-classification/test/Image_1050.jpg,test/Image_1050.jpg,test
data/raw/butterfly-image-classification/test/Image_678.jpg,test/Image_678.jpg,test
data/raw/butterfly-image-classification/test/Image_1400.jpg,test/Image_1400.jpg,test
data/raw/butterfly-image-classification/test/Image_1095.jpg,test/Image_1095.jpg,test
data/raw/butterfly-image-classification/test/Image_595.jpg,test/Image_595.jpg,test
data/raw/butterfly-image-classification/test/Image_2739.jpg,test/Image_2739.jpg,test
data/raw/butterfly-image-classification/test/Image_1114.jpg,test/Image_1114.jpg,test
data/raw/butterfly-image-classification/test/Image_358.jpg,test/Image_358.jpg,test
data/raw/butterfly-image-classification/test/Image_1967.jpg,test/Image_1967.jpg,test
data/raw/butterfly-image-classification/test/Image_442.jpg,test/Image_442.jpg,test
data/raw/butterfly-image-classification/test/Image_902.jpg,test/Image_902.jpg,test
data/raw/butterfly-image-classification/test/Image_2559.jpg,test/Image_2559.jpg,test
data/raw/butterfly-image-classification/test/Image_1720.jpg,test/Image_1720.jpg,test
data/raw/butterfly-image-classification/test/Image_419.jpg,test/Image_419.jpg,test
data/raw/butterfly-image-classification/test/Image_1927.jpg,test/Image_1927.jpg,test
data/raw/butterfly-image-classification/test/Image_1467.jpg,test/Image_1467.jpg,test
data/raw/butterfly-image-classification/test/Image_1013.jpg,test/Image_1013.jpg,test
data/raw/butterfly-image-classification/test/Image_719.jpg,test/Image_719.jpg,test
data/raw/butterfly-image-classification/test/Image_210.jpg,test/Image_210.jpg,test
data/raw/butterfly-image-classification/test/Image_633.jpg,test/Image_633.jpg,test
data/raw/butterfly-image-classification/test/Image_2782.jpg,test/Image_2782.jpg,test
data/raw/butterfly-image-classification/test/Image_689.jpg,test/Image_689.jpg,test
data/raw/butterfly-image-classification/test/Image_999.jpg,test/Image_999.jpg,test
data/raw/butterfly-image-classification/test/Image_2572.jpg,test/Image_2572.jpg,test
data/raw/butterfly-image-classification/test/Image_2086.jpg,test/Image_2086.jpg,test
data/raw/butterfly-image-classification/test/Image_515.jpg,test/Image_515.jpg,test
data/raw/butterfly-image-classification/test/Image_2157.jpg,test/Image_2157.jpg,test
data/raw/butterfly-image-classification/test/Image_2690.jpg,test/Image_2690.jpg,test
data/raw/butterfly-image-classification/test/Image_1699.jpg,test/Image_1699.jpg,test
data/raw/butterfly-image-classification/test/Image_2571.jpg,test/Image_2571.jpg,test
data/raw/butterfly-image-classification/test/Image_369.jpg,test/Image_369.jpg,test
data/raw/butterfly-image-classification/test/Image_196.jpg,test/Image_196.jpg,test
data/raw/butterfly-image-classification/test/Image_1680.jpg,test/Image_1680.jpg,test
data/raw/butterfly-image-classification/test/Image_838.jpg,test/Image_838.jpg,test
data/raw/butterfly-image-classification/test/Image_2278.jpg,test/Image_2278.jpg,test
data/raw/butterfly-image-classification/test/Image_1528.jpg,test/Image_1528.jpg,test
data/raw/butterfly-image-classification/test/Image_1082.jpg,test/Image_1082.jpg,test
data/raw/butterfly-image-classification/test/Image_171.jpg,test/Image_171.jpg,test
data/raw/butterfly-image-classification/test/Image_1453.jpg,test/Image_1453.jpg,test
data/raw/butterfly-image-classification/test/Image_1072.jpg,test/Image_1072.jpg,test
data/raw/butterfly-image-classification/test/Image_800.jpg,test/Image_800.jpg,test
data/raw/butterfly-image-classification/test/Image_388.jpg,test/Image_388.jpg,test
data/raw/butterfly-image-classification/test/Image_94.jpg,test/Image_94.jpg,test
data/raw/butterfly-image-classification/test/Image_1009.jpg,test/Image_1009.jpg,test
data/raw/butterfly-image-classification/test/Image_49.jpg,test/Image_49.jpg,test
data/raw/butterfly-image-classification/test/Image_1360.jpg,test/Image_1360.jpg,test
data/raw/butterfly-image-classification/test/Image_1357.jpg,test/Image_1357.jpg,test
data/raw/butterfly-image-classification/test/Image_454.jpg,test/Image_454.jpg,test
data/raw/butterfly-image-classification/test/Image_1821.jpg,test/Image_1821.jpg,test
data/raw/butterfly-image-classification/test/Image_2411.jpg,test/Image_2411.jpg,test
data/raw/butterfly-image-classification/test/Image_2774.jpg,test/Image_2774.jpg,test
data/raw/butterfly-image-classification/test/Image_767.jpg,test/Image_767.jpg,test
data/raw/butterfly-image-classification/test/Image_2342.jpg,test/Image_2342.jpg,test
data/raw/butterfly-image-classification/test/Image_600.jpg,test/Image_600.jpg,test
data/raw/butterfly-image-classification/test/Image_1040.jpg,test/Image_1040.jpg,test
data/raw/butterfly-image-classification/test/Image_1901.jpg,test/Image_1901.jpg,test
data/raw/butterfly-image-classification/test/Image_1284.jpg,test/Image_1284.jpg,test
data/raw/butterfly-image-classification/test/Image_696.jpg,test/Image_696.jpg,test
data/raw/butterfly-image-classification/test/Image_2444.jpg,test/Image_2444.jpg,test
data/raw/butterfly-image-classification/test/Image_1464.jpg,test/Image_1464.jpg,test
data/raw/butterfly-image-classification/test/Image_2554.jpg,test/Image_2554.jpg,test
data/raw/butterfly-image-classification/test/Image_2210.jpg,test/Image_2210.jpg,test
data/raw/butterfly-image-classification/test/Image_67.jpg,test/Image_67.jpg,test
data/raw/butterfly-image-classification/test/Image_1300.jpg,test/Image_1300.jpg,test
data/raw/butterfly-image-classification/test/Image_2538.jpg,test/Image_2538.jpg,test
data/raw/butterfly-image-classification/test/Image_2105.jpg,test/Image_2105.jpg,test
data/raw/butterfly-image-classification/test/Image_1966.jpg,test/Image_1966.jpg,test
data/raw/butterfly-image-classification/test/Image_2216.jpg,test/Image_2216.jpg,test
data/raw/butterfly-image-classification/test/Image_2566.jpg,test/Image_2566.jpg,test
data/raw/butterfly-image-classification/test/Image_1731.jpg,test/Image_1731.jpg,test
data/raw/butterfly-image-classification/test/Image_2002.jpg,test/Image_2002.jpg,test
data/raw/butterfly-image-classification/test/Image_2621.jpg,test/Image_2621.jpg,test
data/raw/butterfly-image-classification/test/Image_1959.jpg,test/Image_1959.jpg,test
data/raw/butterfly-image-classification/test/Image_2446.jpg,test/Image_2446.jpg,test
data/raw/butterfly-image-classification/test/Image_1490.jpg,test/Image_1490.jpg,test
data/raw/butterfly-image-classification/test/Image_788.jpg,test/Image_788.jpg,test
data/raw/butterfly-image-classification/test/Image_136.jpg,test/Image_136.jpg,test
data/raw/butterfly-image-classification/test/Image_471.jpg,test/Image_471.jpg,test
data/raw/butterfly-image-classification/test/Image_506.jpg,test/Image_506.jpg,test
data/raw/butterfly-image-classification/test/Image_1520.jpg,test/Image_1520.jpg,test
data/raw/butterfly-image-classification/test/Image_493.jpg,test/Image_493.jpg,test
data/raw/butterfly-image-classification/test/Image_2207.jpg,test/Image_2207.jpg,test
data/raw/butterfly-image-classification/test/Image_878.jpg,test/Image_878.jpg,test
data/raw/butterfly-image-classification/test/Image_2337.jpg,test/Image_2337.jpg,test
data/raw/butterfly-image-classification/test/Image_1320.jpg,test/Image_1320.jpg,test
data/raw/butterfly-image-classification/test/Image_2010.jpg,test/Image_2010.jpg,test
data/raw/butterfly-image-classification/test/Image_2744.jpg,test/Image_2744.jpg,test
data/raw/butterfly-image-classification/test/Image_306.jpg,test/Image_306.jpg,test
data/raw/butterfly-image-classification/test/Image_1004.jpg,test/Image_1004.jpg,test
data/raw/butterfly-image-classification/test/Image_1592.jpg,test/Image_1592.jpg,test
data/raw/butterfly-image-classification/test/Image_1944.jpg,test/Image_1944.jpg,test
data/raw/butterfly-image-classification/test/Image_848.jpg,test/Image_848.jpg,test
data/raw/butterfly-image-classification/test/Image_926.jpg,test/Image_926.jpg,test
data/raw/butterfly-image-classification/test/Image_2343.jpg,test/Image_2343.jpg,test
data/raw/butterfly-image-classification/test/Image_1689.jpg,test/Image_1689.jpg,test
data/raw/butterfly-image-classification/test/Image_2004.jpg,test/Image_2004.jpg,test
data/raw/butterfly-image-classification/test/Image_1929.jpg,test/Image_1929.jpg,test
data/raw/butterfly-image-classification/test/Image_626.jpg,test/Image_626.jpg,test
data/raw/butterfly-image-classification/test/Image_2692.jpg,test/Image_2692.jpg,test
data/raw/butterfly-image-classification/test/Image_2309.jpg,test/Image_2309.jpg,test
data/raw/butterfly-image-classification/test/Image_1212.jpg,test/Image_1212.jpg,test
data/raw/butterfly-image-classification/test/Image_2523.jpg,test/Image_2523.jpg,test
data/raw/butterfly-image-classification/test/Image_1425.jpg,test/Image_1425.jpg,test
data/raw/butterfly-image-classification/test/Image_408.jpg,test/Image_408.jpg,test
data/raw/butterfly-image-classification/test/Image_1482.jpg,test/Image_1482.jpg,test
data/raw/butterfly-image-classification/test/Image_2286.jpg,test/Image_2286.jpg,test
data/raw/butterfly-image-classification/test/Image_1567.jpg,test/Image_1567.jpg,test
data/raw/butterfly-image-classification/test/Image_1831.jpg,test/Image_1831.jpg,test
data/raw/butterfly-image-classification/test/Image_1192.jpg,test/Image_1192.jpg,test
data/raw/butterfly-image-classification/test/Image_65.jpg,test/Image_65.jpg,test
data/raw/butterfly-image-classification/test/Image_1035.jpg,test/Image_1035.jpg,test
data/raw/butterfly-image-classification/test/Image_2202.jpg,test/Image_2202.jpg,test
data/raw/butterfly-image-classification/test/Image_2681.jpg,test/Image_2681.jpg,test
data/raw/butterfly-image-classification/test/Image_318.jpg,test/Image_318.jpg,test
data/raw/butterfly-image-classification/test/Image_2432.jpg,test/Image_2432.jpg,test
data/raw/butterfly-image-classification/test/Image_2654.jpg,test/Image_2654.jpg,test
data/raw/butterfly-image-classification/test/Image_1900.jpg,test/Image_1900.jpg,test
data/raw/butterfly-image-classification/test/Image_1334.jpg,test/Image_1334.jpg,test
data/raw/butterfly-image-classification/test/Image_1725.jpg,test/Image_1725.jpg,test
data/raw/butterfly-image-classification/test/Image_1844.jpg,test/Image_1844.jpg,test
data/raw/butterfly-image-classification/test/Image_494.jpg,test/Image_494.jpg,test
data/raw/butterfly-image-classification/test/Image_1358.jpg,test/Image_1358.jpg,test
data/raw/butterfly-image-classification/test/Image_1590.jpg,test/Image_1590.jpg,test
data/raw/butterfly-image-classification/test/Image_169.jpg,test/Image_169.jpg,test
data/raw/butterfly-image-classification/test/Image_1304.jpg,test/Image_1304.jpg,test
data/raw/butterfly-image-classification/test/Image_2314.jpg,test/Image_2314.jpg,test
data/raw/butterfly-image-classification/test/Image_1663.jpg,test/Image_1663.jpg,test
data/raw/butterfly-image-classification/test/Image_2385.jpg,test/Image_2385.jpg,test
data/raw/butterfly-image-classification/test/Image_2605.jpg,test/Image_2605.jpg,test
data/raw/butterfly-image-classification/test/Image_2685.jpg,test/Image_2685.jpg,test
data/raw/butterfly-image-classification/test/Image_1436.jpg,test/Image_1436.jpg,test
data/raw/butterfly-image-classification/test/Image_293.jpg,test/Image_293.jpg,test
data/raw/butterfly-image-classification/test/Image_2534.jpg,test/Image_2534.jpg,test
data/raw/butterfly-image-classification/test/Image_2723.jpg,test/Image_2723.jpg,test
data/raw/butterfly-image-classification/test/Image_2598.jpg,test/Image_2598.jpg,test
data/raw/butterfly-image-classification/test/Image_1235.jpg,test/Image_1235.jpg,test
data/raw/butterfly-image-classification/test/Image_1534.jpg,test/Image_1534.jpg,test
data/raw/butterfly-image-classification/test/Image_779.jpg,test/Image_779.jpg,test
data/raw/butterfly-image-classification/test/Image_365.jpg,test/Image_365.jpg,test
data/raw/butterfly-image-classification/test/Image_1366.jpg,test/Image_1366.jpg,test
data/raw/butterfly-image-classification/test/Image_51.jpg,test/Image_51.jpg,test
data/raw/butterfly-image-classification/test/Image_2526.jpg,test/Image_2526.jpg,test
data/raw/butterfly-image-classification/test/Image_829.jpg,test/Image_829.jpg,test
data/raw/butterfly-image-classification/test/Image_1686.jpg,test/Image_1686.jpg,test
data/raw/butterfly-image-classification/test/Image_1973.jpg,test/Image_1973.jpg,test
data/raw/butterfly-image-classification/test/Image_2491.jpg,test/Image_2491.jpg,test
data/raw/butterfly-image-classification/test/Image_1352.jpg,test/Image_1352.jpg,test
data/raw/butterfly-image-classification/test/Image_657.jpg,test/Image_657.jpg,test
data/raw/butterfly-image-classification/test/Image_609.jpg,test/Image_609.jpg,test
data/raw/butterfly-image-classification/test/Image_1783.jpg,test/Image_1783.jpg,test
data/raw/butterfly-image-classification/test/Image_647.jpg,test/Image_647.jpg,test
data/raw/butterfly-image-classification/test/Image_2657.jpg,test/Image_2657.jpg,test
data/raw/butterfly-image-classification/test/Image_2612.jpg,test/Image_2612.jpg,test
data/raw/butterfly-image-classification/test/Image_2437.jpg,test/Image_2437.jpg,test
data/raw/butterfly-image-classification/test/Image_921.jpg,test/Image_921.jpg,test
data/raw/butterfly-image-classification/test/Image_375.jpg,test/Image_375.jpg,test
data/raw/butterfly-image-classification/test/Image_2604.jpg,test/Image_2604.jpg,test
data/raw/butterfly-image-classification/test/Image_1181.jpg,test/Image_1181.jpg,test
data/raw/butterfly-image-classification/test/Image_2388.jpg,test/Image_2388.jpg,test
data/raw/butterfly-image-classification/test/Image_13.jpg,test/Image_13.jpg,test
data/raw/butterfly-image-classification/test/Image_1290.jpg,test/Image_1290.jpg,test
data/raw/butterfly-image-classification/test/Image_1429.jpg,test/Image_1429.jpg,test
data/raw/butterfly-image-classification/test/Image_2561.jpg,test/Image_2561.jpg,test
data/raw/butterfly-image-classification/test/Image_1158.jpg,test/Image_1158.jpg,test
data/raw/butterfly-image-classification/test/Image_2040.jpg,test/Image_2040.jpg,test
data/raw/butterfly-image-classification/test/Image_564.jpg,test/Image_564.jpg,test
data/raw/butterfly-image-classification/test/Image_1859.jpg,test/Image_1859.jpg,test
data/raw/butterfly-image-classification/test/Image_591.jpg,test/Image_591.jpg,test
data/raw/butterfly-image-classification/test/Image_1800.jpg,test/Image_1800.jpg,test
data/raw/butterfly-image-classification/test/Image_83.jpg,test/Image_83.jpg,test
data/raw/butterfly-image-classification/test/Image_1818.jpg,test/Image_1818.jpg,test
data/raw/butterfly-image-classification/test/Image_669.jpg,test/Image_669.jpg,test
data/raw/butterfly-image-classification/test/Image_984.jpg,test/Image_984.jpg,test
data/raw/butterfly-image-classification/test/Image_340.jpg,test/Image_340.jpg,test
data/raw/butterfly-image-classification/test/Image_1103.jpg,test/Image_1103.jpg,test
data/raw/butterfly-image-classification/test/Image_1057.jpg,test/Image_1057.jpg,test
data/raw/butterfly-image-classification/test/Image_368.jpg,test/Image_368.jpg,test
data/raw/butterfly-image-classification/test/Image_198.jpg,test/Image_198.jpg,test
data/raw/butterfly-image-classification/test/Image_2271.jpg,test/Image_2271.jpg,test
data/raw/butterfly-image-classification/test/Image_2121.jpg,test/Image_2121.jpg,test
data/raw/butterfly-image-classification/test/Image_444.jpg,test/Image_444.jpg,test
data/raw/butterfly-image-classification/test/Image_735.jpg,test/Image_735.jpg,test
data/raw/butterfly-image-classification/test/Image_720.jpg,test/Image_720.jpg,test
data/raw/butterfly-image-classification/test/Image_2499.jpg,test/Image_2499.jpg,test
data/raw/butterfly-image-classification/test/Image_1656.jpg,test/Image_1656.jpg,test
data/raw/butterfly-image-classification/test/Image_1785.jpg,test/Image_1785.jpg,test
data/raw/butterfly-image-classification/test/Image_2563.jpg,test/Image_2563.jpg,test
data/raw/butterfly-image-classification/test/Image_330.jpg,test/Image_330.jpg,test
data/raw/butterfly-image-classification/test/Image_815.jpg,test/Image_815.jpg,test
data/raw/butterfly-image-classification/test/Image_993.jpg,test/Image_993.jpg,test
data/raw/butterfly-image-classification/test/Image_1615.jpg,test/Image_1615.jpg,test
data/raw/butterfly-image-classification/test/Image_1775.jpg,test/Image_1775.jpg,test
data/raw/butterfly-image-classification/test/Image_1042.jpg,test/Image_1042.jpg,test
data/raw/butterfly-image-classification/test/Image_2593.jpg,test/Image_2593.jpg,test
data/raw/butterfly-image-classification/test/Image_2705.jpg,test/Image_2705.jpg,test
data/raw/butterfly-image-classification/test/Image_2265.jpg,test/Image_2265.jpg,test
data/raw/butterfly-image-classification/test/Image_1119.jpg,test/Image_1119.jpg,test
data/raw/butterfly-image-classification/test/Image_53.jpg,test/Image_53.jpg,test
data/raw/butterfly-image-classification/test/Image_18.jpg,test/Image_18.jpg,test
data/raw/butterfly-image-classification/test/Image_1494.jpg,test/Image_1494.jpg,test
data/raw/butterfly-image-classification/test/Image_768.jpg,test/Image_768.jpg,test
data/raw/butterfly-image-classification/test/Image_2770.jpg,test/Image_2770.jpg,test
data/raw/butterfly-image-classification/test/Image_29.jpg,test/Image_29.jpg,test
data/raw/butterfly-image-classification/test/Image_304.jpg,test/Image_304.jpg,test
data/raw/butterfly-image-classification/test/Image_367.jpg,test/Image_367.jpg,test
data/raw/butterfly-image-classification/test/Image_2276.jpg,test/Image_2276.jpg,test
data/raw/butterfly-image-classification/test/Image_2617.jpg,test/Image_2617.jpg,test
data/raw/butterfly-image-classification/test/Image_2109.jpg,test/Image_2109.jpg,test
data/raw/butterfly-image-classification/test/Image_1704.jpg,test/Image_1704.jpg,test
data/raw/butterfly-image-classification/test/Image_1578.jpg,test/Image_1578.jpg,test
data/raw/butterfly-image-classification/test/Image_333.jpg,test/Image_333.jpg,test
data/raw/butterfly-image-classification/test/Image_1187.jpg,test/Image_1187.jpg,test
data/raw/butterfly-image-classification/test/Image_273.jpg,test/Image_273.jpg,test
data/raw/butterfly-image-classification/test/Image_1529.jpg,test/Image_1529.jpg,test
data/raw/butterfly-image-classification/test/Image_2419.jpg,test/Image_2419.jpg,test
data/raw/butterfly-image-classification/test/Image_2663.jpg,test/Image_2663.jpg,test
data/raw/butterfly-image-classification/test/Image_1116.jpg,test/Image_1116.jpg,test
data/raw/butterfly-image-classification/test/Image_1411.jpg,test/Image_1411.jpg,test
data/raw/butterfly-image-classification/test/Image_621.jpg,test/Image_621.jpg,test
data/raw/butterfly-image-classification/test/Image_132.jpg,test/Image_132.jpg,test
data/raw/butterfly-image-classification/test/Image_2141.jpg,test/Image_2141.jpg,test
data/raw/butterfly-image-classification/test/Image_1068.jpg,test/Image_1068.jpg,test
data/raw/butterfly-image-classification/test/Image_1342.jpg,test/Image_1342.jpg,test
data/raw/butterfly-image-classification/test/Image_1727.jpg,test/Image_1727.jpg,test
data/raw/butterfly-image-classification/test/Image_2264.jpg,test/Image_2264.jpg,test
data/raw/butterfly-image-classification/test/Image_2306.jpg,test/Image_2306.jpg,test
data/raw/butterfly-image-classification/test/Image_2433.jpg,test/Image_2433.jpg,test
data/raw/butterfly-image-classification/test/Image_483.jpg,test/Image_483.jpg,test
data/raw/butterfly-image-classification/test/Image_2.jpg,test/Image_2.jpg,test
data/raw/butterfly-image-classification/test/Image_1667.jpg,test/Image_1667.jpg,test
data/raw/butterfly-image-classification/test/Image_66.jpg,test/Image_66.jpg,test
data/raw/butterfly-image-classification/test/Image_1293.jpg,test/Image_1293.jpg,test
data/raw/butterfly-image-classification/test/Image_2152.jpg,test/Image_2152.jpg,test
data/raw/butterfly-image-classification/test/Image_159.jpg,test/Image_159.jpg,test
data/raw/butterfly-image-classification/test/Image_1938.jpg,test/Image_1938.jpg,test
data/raw/butterfly-image-classification/test/Image_2533.jpg,test/Image_2533.jpg,test
data/raw/butterfly-image-classification/test/Image_116.jpg,test/Image_116.jpg,test
data/raw/butterfly-image-classification/test/Image_2308.jpg,test/Image_2308.jpg,test
data/raw/butterfly-image-classification/test/Image_395.jpg,test/Image_395.jpg,test
data/raw/butterfly-image-classification/test/Image_2199.jpg,test/Image_2199.jpg,test
data/raw/butterfly-image-classification/test/Image_907.jpg,test/Image_907.jpg,test
data/raw/butterfly-image-classification/test/Image_2368.jpg,test/Image_2368.jpg,test
data/raw/butterfly-image-classification/test/Image_1690.jpg,test/Image_1690.jpg,test
data/raw/butterfly-image-classification/test/Image_935.jpg,test/Image_935.jpg,test
data/raw/butterfly-image-classification/test/Image_1206.jpg,test/Image_1206.jpg,test
data/raw/butterfly-image-classification/test/Image_636.jpg,test/Image_636.jpg,test
data/raw/butterfly-image-classification/test/Image_986.jpg,test/Image_986.jpg,test
data/raw/butterfly-image-classification/test/Image_870.jpg,test/Image_870.jpg,test
data/raw/butterfly-image-classification/test/Image_2353.jpg,test/Image_2353.jpg,test
data/raw/butterfly-image-classification/test/Image_1417.jpg,test/Image_1417.jpg,test
data/raw/butterfly-image-classification/test/Image_161.jpg,test/Image_161.jpg,test
data/raw/butterfly-image-classification/test/Image_28.jpg,test/Image_28.jpg,test
data/raw/butterfly-image-classification/test/Image_798.jpg,test/Image_798.jpg,test
data/raw/butterfly-image-classification/test/Image_1106.jpg,test/Image_1106.jpg,test
data/raw/butterfly-image-classification/test/Image_7.jpg,test/Image_7.jpg,test
data/raw/butterfly-image-classification/test/Image_2097.jpg,test/Image_2097.jpg,test
data/raw/butterfly-image-classification/test/Image_2531.jpg,test/Image_2531.jpg,test
data/raw/butterfly-image-classification/test/Image_1029.jpg,test/Image_1029.jpg,test
data/raw/butterfly-image-classification/test/Image_1112.jpg,test/Image_1112.jpg,test
data/raw/butterfly-image-classification/test/Image_1601.jpg,test/Image_1601.jpg,test
data/raw/butterfly-image-classification/test/Image_1441.jpg,test/Image_1441.jpg,test
data/raw/butterfly-image-classification/test/Image_1503.jpg,test/Image_1503.jpg,test
data/raw/butterfly-image-classification/test/Image_371.jpg,test/Image_371.jpg,test
data/raw/butterfly-image-classification/test/Image_2730.jpg,test/Image_2730.jpg,test
data/raw/butterfly-image-classification/test/Image_338.jpg,test/Image_338.jpg,test
data/raw/butterfly-image-classification/test/Image_781.jpg,test/Image_781.jpg,test
data/raw/butterfly-image-classification/test/Image_105.jpg,test/Image_105.jpg,test
data/raw/butterfly-image-classification/test/Image_347.jpg,test/Image_347.jpg,test
data/raw/butterfly-image-classification/test/Image_1097.jpg,test/Image_1097.jpg,test
data/raw/butterfly-image-classification/test/Image_441.jpg,test/Image_441.jpg,test
data/raw/butterfly-image-classification/test/Image_1495.jpg,test/Image_1495.jpg,test
data/raw/butterfly-image-classification/test/Image_852.jpg,test/Image_852.jpg,test
data/raw/butterfly-image-classification/test/Image_501.jpg,test/Image_501.jpg,test
data/raw/butterfly-image-classification/test/Image_1845.jpg,test/Image_1845.jpg,test
data/raw/butterfly-image-classification/test/Image_336.jpg,test/Image_336.jpg,test
data/raw/butterfly-image-classification/test/Image_2447.jpg,test/Image_2447.jpg,test
data/raw/butterfly-image-classification/test/Image_45.jpg,test/Image_45.jpg,test
data/raw/butterfly-image-classification/test/Image_2297.jpg,test/Image_2297.jpg,test
data/raw/butterfly-image-classification/test/Image_47.jpg,test/Image_47.jpg,test
data/raw/butterfly-image-classification/test/Image_271.jpg,test/Image_271.jpg,test
data/raw/butterfly-image-classification/test/Image_2625.jpg,test/Image_2625.jpg,test
data/raw/butterfly-image-classification/test/Image_1921.jpg,test/Image_1921.jpg,test
data/raw/butterfly-image-classification/test/Image_1475.jpg,test/Image_1475.jpg,test
